active	cv.call	cv.fold	cv.params.cv	cv.params.n_jobs	cv.params.return_estimator	cv.params.return_train_score	cv.params.scoring	cv.params.verbose	dataset.call	dataset.name	dataset.params.path	directory	end	estimator.call	estimator.name	hash	path	results.fit_time	results.score_time	results.test_accuracy	results.test_f1_macro	results.test_f1_micro	results.test_f1_samples	results.test_f1_weighted	results.test_jaccard_macro	results.test_jaccard_micro	results.test_jaccard_samples	results.test_jaccard_weighted	results.test_precision_macro	results.test_precision_micro	results.test_precision_samples	results.test_precision_weighted	results.test_recall_macro	results.test_recall_micro	results.test_recall_samples	results.test_recall_weighted	start	results.fit_score_time
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	medical	nakano_datasets/datasets/MLC/medical.csv	nakano_datasets/runs	2023-10-20 00:13:53.972780	proba_vs_embedding.estimators.final_estimator	final_estimator	812c593de23f9e9ef3620edf9bec85412d1ebd0ba6df976540e194a36ea8c9d4	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/812c593_20231020T001349949722_final_estimator_medical.yml	2.707062005996704	0.8499414920806885	0.4896907216494845	0.19699528471585784	0.6561679790026247	0.5591065292096219	0.5914988412274903	0.15145016703928676	0.48828125	0.5420962199312716	0.47886526575549115	0.3004082533377469	0.9057971014492754	0.5902061855670103	0.7693307342430149	0.15701409875938177	0.51440329218107	0.5446735395189004	0.51440329218107	2023-10-20 00:13:49.949722	3.5570034980773926
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	medical	nakano_datasets/datasets/MLC/medical.csv	nakano_datasets/runs	2023-10-20 00:13:53.972780	proba_vs_embedding.estimators.final_estimator	final_estimator	812c593de23f9e9ef3620edf9bec85412d1ebd0ba6df976540e194a36ea8c9d4	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/812c593_20231020T001349949722_final_estimator_medical.yml	2.7139852046966553	0.9212169647216797	0.4896907216494845	0.21983385604258407	0.6666666666666665	0.5642611683848797	0.6020537168088751	0.17378221377950925	0.5	0.5455326460481099	0.49420267837516735	0.3194376302709636	0.9202898550724637	0.6005154639175257	0.7685483583631733	0.17898669232002565	0.522633744855967	0.5481099656357388	0.522633744855967	2023-10-20 00:13:49.949722	3.635202169418335
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:02:00.157056	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	83546a2d634ec1251f92559a43a2adf276f77be92b6f04329517a34706eabee5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/83546a2_20231020T000146383058_embedding_chi2__7_VirusPseAAC.yml	11.218644857406616	2.065762758255005	0.3333333333333333	0.27705627705627706	0.41860465116279066	0.37777777777777777	0.3593073593073593	0.19487179487179485	0.2647058823529412	0.36666666666666664	0.24319526627218938	0.337037037037037	0.5294117647058824	0.3888888888888889	0.38162393162393166	0.24618736383442266	0.34615384615384615	0.37777777777777777	0.34615384615384615	2023-10-20 00:01:46.383058	13.284407615661621
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:02:00.157056	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	83546a2d634ec1251f92559a43a2adf276f77be92b6f04329517a34706eabee5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/83546a2_20231020T000146383058_embedding_chi2__7_VirusPseAAC.yml	11.549812078475952	1.994443416595459	0.20930232558139536	0.17904040404040403	0.28947368421052627	0.24031007751937983	0.24524242424242423	0.11034798534798533	0.16923076923076924	0.23255813953488372	0.15010989010989012	0.19990079365079363	0.4230769230769231	0.2558139534883721	0.30779761904761904	0.18137254901960784	0.22	0.23255813953488372	0.22	2023-10-20 00:01:46.383058	13.544255495071411
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:02:00.157056	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	83546a2d634ec1251f92559a43a2adf276f77be92b6f04329517a34706eabee5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/83546a2_20231020T000146383058_embedding_chi2__7_VirusPseAAC.yml	11.15334153175354	1.9862339496612549	0.15	0.09999999999999999	0.22857142857142856	0.18333333333333332	0.20266666666666666	0.05897435897435898	0.12903225806451613	0.175	0.11938461538461538	0.13888888888888887	0.4	0.2	0.28	0.0787037037037037	0.16	0.175	0.16	2023-10-20 00:01:46.383058	13.139575481414795
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:02:00.157056	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	83546a2d634ec1251f92559a43a2adf276f77be92b6f04329517a34706eabee5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/83546a2_20231020T000146383058_embedding_chi2__7_VirusPseAAC.yml	11.770557403564453	1.9456684589385986	0.15789473684210525	0.12543209876543213	0.2985074626865672	0.22807017543859648	0.261103552532124	0.08466819221967962	0.17543859649122806	0.21052631578947367	0.1762480736001494	0.17500000000000002	0.5555555555555556	0.25	0.3642857142857143	0.09803921568627451	0.20408163265306123	0.2236842105263158	0.20408163265306123	2023-10-20 00:01:46.383058	13.716225862503052
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:02:00.157056	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	83546a2d634ec1251f92559a43a2adf276f77be92b6f04329517a34706eabee5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/83546a2_20231020T000146383058_embedding_chi2__7_VirusPseAAC.yml	11.655059337615967	1.8715765476226807	0.2926829268292683	0.16126785092302334	0.37500000000000006	0.3373983739837398	0.3225357018460467	0.10636363636363637	0.23076923076923078	0.3252032520325203	0.21272727272727274	0.18055555555555558	0.5172413793103449	0.36585365853658536	0.36111111111111116	0.14705882352941177	0.29411764705882354	0.3252032520325203	0.29411764705882354	2023-10-20 00:01:46.383058	13.526635885238647
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:21.959737	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__8	84acac9150c3a6d46d8138057f0d9c9b4ca5670c883713fae5e75745bbc8de25	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/84acac9_20231020T000005650441_embedding_proba__8_VirusPseAAC.yml	13.323985815048218	2.943345785140991	0.09302325581395349	0.07222222222222222	0.1639344262295082	0.10852713178294572	0.14640522875816991	0.042105263157894736	0.08928571428571429	0.10465116279069768	0.08524251805985554	0.17857142857142858	0.5	0.11627906976744186	0.3669467787114846	0.048474945533769055	0.09803921568627451	0.10465116279069768	0.09803921568627451	2023-10-20 00:00:05.650441	16.26733160018921
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:21.959737	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__8	84acac9150c3a6d46d8138057f0d9c9b4ca5670c883713fae5e75745bbc8de25	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/84acac9_20231020T000005650441_embedding_proba__8_VirusPseAAC.yml	13.02710747718811	2.869983673095703	0.0975609756097561	0.0707070707070707	0.16393442622950824	0.1138211382113821	0.14718614718614717	0.04126984126984127	0.08928571428571429	0.10975609756097561	0.0859086491739553	0.12857142857142856	0.4166666666666667	0.12195121951219512	0.26763848396501455	0.049019607843137254	0.10204081632653061	0.10975609756097561	0.10204081632653061	2023-10-20 00:00:05.650441	15.897091150283813
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:21.959737	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__8	84acac9150c3a6d46d8138057f0d9c9b4ca5670c883713fae5e75745bbc8de25	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/84acac9_20231020T000005650441_embedding_proba__8_VirusPseAAC.yml	12.957128286361694	2.794766664505005	0.09302325581395349	0.12333333333333334	0.13114754098360654	0.09302325581395349	0.1016	0.07828282828282827	0.07017543859649122	0.09302325581395349	0.059696969696969686	0.14583333333333334	0.36363636363636365	0.09302325581395349	0.1475	0.11274509803921569	0.08	0.09302325581395349	0.08	2023-10-20 00:00:05.650441	15.7518949508667
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:21.959737	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__8	84acac9150c3a6d46d8138057f0d9c9b4ca5670c883713fae5e75745bbc8de25	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/84acac9_20231020T000005650441_embedding_proba__8_VirusPseAAC.yml	12.625163793563843	2.762446641921997	0.125	0.19558154645873946	0.21875	0.15833333333333333	0.1970310391363023	0.13192668371696506	0.12280701754385964	0.15	0.11789297658862875	0.40740740740740744	0.5833333333333334	0.175	0.5192307692307693	0.13997821350762527	0.1346153846153846	0.15	0.1346153846153846	2023-10-20 00:00:05.650441	15.38761043548584
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:21.959737	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__8	84acac9150c3a6d46d8138057f0d9c9b4ca5670c883713fae5e75745bbc8de25	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/84acac9_20231020T000005650441_embedding_proba__8_VirusPseAAC.yml	13.246013879776001	2.814464807510376	0.1	0.17627401837928156	0.1724137931034483	0.11666666666666665	0.15388471177944862	0.12037037037037036	0.09433962264150944	0.1125	0.09222222222222222	0.35000000000000003	0.625	0.1125	0.402	0.12438725490196079	0.1	0.125	0.1	2023-10-20 00:00:05.650441	16.060478687286377
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusGO	nakano_datasets/datasets/MLC/VirusGO.csv	nakano_datasets/runs	2023-10-19 23:54:14.652116	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__10	85db418954b55afd306905092ae46c57aceb6924be4458ee9775e99da947d640	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/85db418_20231019T235355455010_embedding_proba__10_VirusGO.yml	15.21359920501709	3.2355475425720215	0.7209302325581395	0.8049062049062049	0.8172043010752689	0.7829457364341086	0.8066547831253714	0.6942355889724311	0.6909090909090909	0.7674418604651163	0.6865325077399381	0.9611111111111111	0.9047619047619048	0.813953488372093	0.9209150326797386	0.7231170245876127	0.7450980392156863	0.7674418604651163	0.7450980392156863	2023-10-19 23:53:55.455010	18.44914674758911
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusGO	nakano_datasets/datasets/MLC/VirusGO.csv	nakano_datasets/runs	2023-10-19 23:54:14.652116	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__10	85db418954b55afd306905092ae46c57aceb6924be4458ee9775e99da947d640	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/85db418_20231019T235355455010_embedding_proba__10_VirusGO.yml	15.334774732589722	3.2852354049682617	0.6585365853658537	0.6796274961597543	0.782608695652174	0.7682926829268293	0.7514118550646065	0.5932261208576998	0.6428571428571429	0.7398373983739837	0.6433149868134388	0.719047619047619	0.8780487804878049	0.8292682926829268	0.8059757236227824	0.6477591036414566	0.7058823529411765	0.7398373983739837	0.7058823529411765	2023-10-19 23:53:55.455010	18.620010137557983
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusGO	nakano_datasets/datasets/MLC/VirusGO.csv	nakano_datasets/runs	2023-10-19 23:54:14.652116	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__10	85db418954b55afd306905092ae46c57aceb6924be4458ee9775e99da947d640	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/85db418_20231019T235355455010_embedding_proba__10_VirusGO.yml	15.598397254943848	3.159764289855957	0.7297297297297297	0.8239222204739446	0.826086956521739	0.8288288288288288	0.8210314832411947	0.7148692810457516	0.7037037037037037	0.8018018018018017	0.7016520894071914	0.9333333333333332	0.8837209302325582	0.8648648648648649	0.9061224489795919	0.7606209150326797	0.7755102040816326	0.8288288288288288	0.7755102040816326	2023-10-19 23:53:55.455010	18.758161544799805
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusGO	nakano_datasets/datasets/MLC/VirusGO.csv	nakano_datasets/runs	2023-10-19 23:54:14.652116	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__10	85db418954b55afd306905092ae46c57aceb6924be4458ee9775e99da947d640	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/85db418_20231019T235355455010_embedding_proba__10_VirusGO.yml	15.846264600753784	3.202807664871216	0.8333333333333334	0.8924905739421868	0.8842105263157894	0.8968253968253967	0.8828236279849183	0.8175925925925925	0.7924528301886793	0.8809523809523809	0.7968888888888889	0.9360119047619048	0.9333333333333333	0.9285714285714286	0.9344642857142857	0.8578431372549019	0.84	0.8809523809523809	0.84	2023-10-19 23:53:55.455010	19.049072265625
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusGO	nakano_datasets/datasets/MLC/VirusGO.csv	nakano_datasets/runs	2023-10-19 23:54:14.652116	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__10	85db418954b55afd306905092ae46c57aceb6924be4458ee9775e99da947d640	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/85db418_20231019T235355455010_embedding_proba__10_VirusGO.yml	14.95974612236023	3.30843186378479	0.7727272727272727	0.7877952456899826	0.8333333333333334	0.818181818181818	0.8238278405461067	0.6742763772175536	0.7142857142857143	0.8068181818181818	0.7138573076289338	0.9075396825396825	0.8888888888888888	0.8295454545454546	0.8985060690943044	0.7213955026455027	0.7843137254901961	0.8181818181818182	0.7843137254901961	2023-10-19 23:53:55.455010	18.26817798614502
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:20:01.505325	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	8626b980d1cd5e4e4b4e0d16eb497d1272d3605769e0ced455740ebcef2deeeb	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/8626b98_20231020T001941962490_embedding_chi2__7_Gram_positive.yml	16.14130473136902	2.316094160079956	0.9607843137254902	0.8606093080220454	0.975609756097561	0.9738562091503268	0.9708034999293419	0.8055555555555555	0.9523809523809523	0.9705882352941176	0.9521901709401709	0.9930555555555556	0.9900990099009901	0.9803921568627451	0.9906517094017093	0.8124999999999999	0.9615384615384616	0.9705882352941176	0.9615384615384616	2023-10-20 00:19:41.962490	18.457398891448975
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:20:01.505325	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	8626b980d1cd5e4e4b4e0d16eb497d1272d3605769e0ced455740ebcef2deeeb	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/8626b98_20231020T001941962490_embedding_chi2__7_Gram_positive.yml	17.081350326538086	2.04866361618042	0.883495145631068	0.6904083141016939	0.9154228855721392	0.8899676375404532	0.899395610197004	0.6458031488457452	0.8440366972477065	0.8883495145631068	0.8514588859416445	0.7	0.9484536082474226	0.8932038834951457	0.9153846153846155	0.6817226890756303	0.8846153846153846	0.8883495145631068	0.8846153846153846	2023-10-20 00:19:41.962490	19.130013942718506
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:20:01.505325	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	8626b980d1cd5e4e4b4e0d16eb497d1272d3605769e0ced455740ebcef2deeeb	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/8626b98_20231020T001941962490_embedding_chi2__7_Gram_positive.yml	17.21390128135681	2.163363456726074	0.8846153846153846	0.7780109568709621	0.9073170731707316	0.8910256410256411	0.8989333316703668	0.6880179096498262	0.8303571428571429	0.8894230769230769	0.8343064624941128	0.9372640360492024	0.93	0.8942307692307693	0.9301941066281583	0.732116724738676	0.8857142857142857	0.8894230769230769	0.8857142857142857	2023-10-20 00:19:41.962490	19.377264738082886
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:20:01.505325	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__7	8626b980d1cd5e4e4b4e0d16eb497d1272d3605769e0ced455740ebcef2deeeb	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/8626b98_20231020T001941962490_embedding_chi2__7_Gram_positive.yml	16.788106679916382	2.2242166996002197	0.9238095238095239	0.8270216537319153	0.9326923076923078	0.9238095238095239	0.9282867271657155	0.7440394940394941	0.8738738738738738	0.9238095238095239	0.8734700068033402	0.9533730158730158	0.941747572815534	0.9238095238095239	0.9425925925925926	0.7842857142857143	0.9238095238095239	0.9238095238095239	0.9238095238095239	2023-10-20 00:19:41.962490	19.0123233795166
